quadrat,project_year,year,month,species_code,count,notes
R3,1940,1941,3,BAMU,4,NA
R3,1976,1976,7,BAMU,1,NA
R3,1979,1980,1,BAMU,2,NA
R3,1979,1980,1,DIWI2,1,NA
R3,1995,1995,10,ARAD,1,NA
R3,1995,1995,10,BOBA2,31,NA
R3,1995,1995,10,EUPHO,9,NA
R3,2001,2001,11,ERAB2,1,NA
R3,2006,2006,12,ALCH,6,NA
R3,2006,2006,12,BAMU,7,NA
R3,2006,2006,12,BOBA2,14,NA
R3,2006,2006,12,CRYPT,50,1
R3,2006,2006,12,DIWI2,9,NA
R3,2006,2006,12,NAHI,7,NA
R3,2006,2006,12,TILA2,1,NA
R3,2016,2016,10,BOBA2,11,NA
R3,2016,2016,10,CHSE7,1,NA
R3,2016,2016,10,PEPA2,9,NA
R4,1939,1939,12,BAMU,1,NA
R4,1955,1955,9,BAMU,2,NA
R4,1995,1995,10,EUPHO,1,NA
R4,2006,2006,12,ALCH,1,NA
R4,2006,2006,12,ASNU4,1,NA
R4,2006,2006,12,TILA2,1,NA
R4,2006,2006,12,UNKAF,1,NA
R4,2016,2016,10,CHSE7,1,NA
R4,2016,2016,10,UNKAF,1,NA
S1,1995,1995,10,EUPHO,5,NA
S1,2006,2006,10,CHSE7,15,NA
S1,2006,2006,10,HEAN3,7,NA
S1,2006,2006,10,IPLO2,20,NA
S1,2006,2006,10,SATR12,2,NA
S1,2006,2006,10,UNKAF1,1,NA
S1,2006,2006,10,UNKAF2,1,NA
S1,2011,2012,3,SATR12,6,NA
S2,1995,1995,10,EUPHO,3,NA
S2,2001,2001,10,LELA,1,NA
S2,2006,2006,10,CHGL13,3,NA
S2,2006,2006,10,SATR12,2,NA
S2,2006,2006,10,UNKAF,1,NA
S2,2011,2012,3,SATR12,24,NA
S2,2011,2012,3,UNKAF,4,NA
S3,2006,2006,11,UNKAF1,14,NA
S3,2006,2006,11,UNKAF2,12,NA
S3,2006,2006,11,UNKAF3,2,NA
S3,2006,2006,11,UNKAF4,1,NA
S3,2011,2011,9,UNKAF,2,NA
S4,1995,1995,10,EUPHO,3,NA
S4,2006,2006,11,CHSE6,1,NA
S4,2006,2006,11,LUPIN,2,NA
S4,2006,2006,11,UNKAF1,3,NA
S4,2006,2006,11,UNKAF2,24,NA
S4,2006,2006,11,UNKAF3,2,NA
S4,2011,2011,9,CHAMA15,1,NA
S4,2016,2016,11,IPCR,5,NA
S4,2016,2016,11,UNKAF,2,NA
S5,2006,2006,11,UNKAF,1,NA
S6,2006,2006,11,UNKAF,3,NA
S6,2011,2011,9,CHAMA15,2,NA
T1,1970,1970,8,PAHI5,6,NA
T1,1995,1995,10,EUPHO,5,NA
T1,1995,1995,10,KAHI,1,NA
T1,2006,2006,11,HYOD,1,NA
T1,2006,2006,11,LIAU4,2,NA
T1,2011,2012,1,KAPA,1,NA
T10,1931,1931,9,LIAU4,5,NA
T10,1935,1935,11,ASNU4,3,NA
T10,1935,1935,11,ERCI,1,NA
T10,1936,1936,10,ERCI,3,NA
T10,1968,1968,8,SATR12,8,NA
T10,1969,1969,8,KAHI,21,NA
T10,1969,1969,8,PORTU,1,NA
T10,1969,1969,8,SATR12,4,NA
T10,1970,1970,8,KAHI,1,NA
T10,1970,1970,8,SATR12,2,NA
T10,1995,1995,10,ARAD,1,NA
T10,1995,1995,10,BOAR,3,NA
T10,1995,1995,10,BOBA2,1,NA
T10,1995,1995,10,CHVI4,1,NA
T10,1995,1995,10,ERPE,1,NA
T10,1995,1995,10,EUPHO,3,NA
T10,1995,1995,10,KAPA,4,NA
T10,1995,1995,10,POOL,1,NA
T10,1995,1995,10,TRBE,1,NA
T10,2006,2006,11,CHGL13,2,NA
T10,2006,2006,11,DEPI,1,NA
T10,2006,2006,11,PAHI5,10,NA
T10,2006,2006,11,POPI3,1,NA
T10,2006,2006,11,UNKAG,2,NA
T11,1935,1935,11,ERCI,9,NA
T11,1935,1935,11,NAHI,2,NA
T11,1995,1995,10,BOBA2,24,NA
T11,1995,1995,10,EUPHO,1,NA
T11,1995,1995,10,KAPA,3,NA
T11,1995,1995,10,POPI3,3,NA
T11,2001,2001,10,BOAR,25,NA
T11,2001,2001,10,UNKAF,4,NA
T11,2006,2006,11,BOBA2,23,NA
T11,2006,2006,11,DEPI,1,NA
T11,2006,2006,11,HYOD,50,1
T11,2006,2006,11,OEAL,8,NA
T11,2006,2006,11,PAHI5,7,NA
T11,2006,2006,11,POPI3,4,NA
T11,2016,2016,11,BOAR,16,NA
T11,2016,2016,11,BOBA2,26,NA
T11,2016,2016,11,ERCI,5,NA
T11,2016,2016,11,PACA6,7,NA
T11,2016,2016,11,UNKAF,20,1
T2,2006,2006,11,LEGO,17,NA
T2,2006,2006,11,OEAL,5,NA
T2,2006,2006,11,OEPR,1,NA
T3,1995,1995,10,EUPHO,2,NA
T3,1995,1995,10,LEGO,7,NA
T3,1995,1995,10,UNKAF,18,NA
T3,2006,2006,11,ASNU4,3,NA
T3,2006,2006,11,BAMU,1,NA
T3,2006,2006,11,BOBA2,2,NA
T3,2006,2006,11,CRYPT,1,NA
T3,2006,2006,11,DEPI,1,NA
T3,2006,2006,11,ECCO2,1,NA
T3,2006,2006,11,LEGO,1,NA
T3,2006,2006,11,OEAL,2,NA
T3,2006,2006,11,OEPR,25,NA
T4,1995,1995,10,UNKAF,12,NA
T4,2006,2006,11,ASNU4,1,NA
T4,2006,2006,11,DEPI,2,NA
T4,2006,2006,11,OEAL,1,NA
T4,2006,2006,11,OEPR,14,NA
T4,2011,2012,1,KAPA,4,NA
T4,2016,2016,12,AMARA,3,NA
T4,2016,2016,12,ERCI,4,NA
T4,2016,2016,12,IPCO2,1,NA
T4,2016,2016,12,KALLS,1,NA
T5,1935,1935,11,ASNU4,2,NA
T5,1935,1935,11,PAHI5,5,NA
T5,1936,1936,10,ASNU4,9,NA
T5,1936,1936,10,GUSP,4,NA
T5,1968,1968,8,SATR12,4,NA
T5,1995,1995,10,BOBA2,67,NA
T5,1995,1995,10,IPCO2,1,NA
T5,1995,1995,10,KAHI,1,NA
T5,1995,1995,10,LEGO,6,NA
T5,1995,1995,10,UNKAF1,16,1
T5,1995,1995,10,UNKAF2,8,NA
T5,2006,2006,11,BOBA2,11,NA
T5,2006,2006,11,CRYPT,2,NA
T5,2006,2006,11,HYOD,1,NA
T5,2006,2006,11,LEGO,21,NA
T5,2006,2006,11,OEPR,9,NA
T5,2006,2006,11,UNKAF,17,NA
T6,1936,1936,10,ASNU4,3,NA
T6,1936,1936,10,GUSP,2,NA
T6,1937,1938,2,ASNU4,1,NA
T6,1973,1973,8,SATR12,1,NA
T6,1979,1980,1,SATR12,3,NA
T6,1995,1995,10,BOBA2,16,NA
T6,1995,1995,10,ERAGR,2,NA
T6,1995,1995,10,KAHI,6,NA
T6,1995,1995,10,LEGO,5,NA
T6,1995,1995,10,POPI3,1,1
T6,1995,1995,10,TILA2,2,NA
T6,1995,1995,10,UNKAF,1,NA
T6,1995,1995,10,UNKAF1,19,NA
T6,1995,1995,10,UNKAF2,5,NA
T6,2006,2006,11,ASNU4,2,NA
T6,2006,2006,11,BOBA2,9,NA
T6,2006,2006,11,LEGO,9,NA
T6,2006,2006,11,OEAL,2,NA
T6,2006,2006,11,OEPR,1,NA
T6,2006,2006,11,PAHI5,3,NA
T6,2006,2006,11,UNKAF,1,NA
T6,2011,2012,1,CHSE6,2,NA
T7,1936,1936,10,ASNU4,12,NA
T7,1969,1969,8,SATR12,4,NA
T7,1977,1977,8,SATR12,1,NA
T7,1995,1995,10,EUPHO,4,NA
T7,1995,1995,10,UNKAF,10,NA
T7,2006,2006,12,BOBA2,1,NA
T7,2006,2006,12,CRYPT,3,NA
T7,2006,2006,12,DEPI,4,NA
T7,2006,2006,12,HYOD,6,NA
T7,2006,2006,12,LEGO,1,NA
T7,2006,2006,12,NAHI,6,NA
T7,2006,2006,12,OEAL,50,1
T7,2006,2006,12,UNKAF1,1,NA
T7,2006,2006,12,UNKAF2,11,NA
T7,2011,2011,11,BOBA2,7,NA
T7,2011,2011,11,KAPA,1,NA
T7,2016,2016,12,ERCI,7,NA
T8,1935,1935,11,ASNU4,3,NA
T8,1935,1935,11,ERCI,31,NA
T8,1936,1936,10,ERCI,24,NA
T8,1938,1938,9,ERCI,32,NA
T8,1969,1969,8,PORTU,18,NA
T8,1969,1969,8,SATR12,7,NA
T8,1973,1973,8,ARAD,28,NA
T8,1995,1995,10,AMARA,2,NA
T8,1995,1995,10,ASTRA,1,NA
T8,1995,1995,10,BOBA2,4,NA
T8,1995,1995,10,ERAGR,8,NA
T8,1995,1995,10,EUPHO,1,NA
T8,1995,1995,10,KAPA,1,NA
T8,1995,1995,10,POPI3,5,NA
T8,1995,1995,10,TILA2,1,NA
T8,1995,1995,10,UNKAF,5,NA
T8,2006,2006,12,DEPI,19,NA
T8,2006,2006,12,OEAL,50,1
T8,2006,2006,12,PAHI5,50,1
T8,2006,2006,12,UNKAF,1,NA
T9,1933,1933,11,PAHI5,4,NA
T9,1935,1935,11,ASNU4,2,NA
T9,1935,1935,11,ERCI,2,NA
T9,1936,1936,10,ASNU4,1,NA
T9,1938,1938,9,ERCI,29,NA
T9,1969,1969,8,PORTU,53,NA
T9,1969,1969,8,SATR12,10,NA
T9,1973,1973,9,ARAD,22,NA
T9,1995,1995,10,ASTRA,2,NA
T9,1995,1995,10,ERAGR,26,NA
T9,1995,1995,10,POPI3,30,NA
T9,2006,2006,11,OEAL,50,1
T9,2006,2006,11,PAHI5,50,1
T9,2006,2006,11,TILA2,5,NA
T9,2011,2011,11,KAPA,9,NA
U1,1927,1927,8,BAMU,3,NA
U1,1929,1929,10,BAMU,1,NA
U1,1933,1933,10,BAMU,2,NA
U1,1935,1935,5,BAMU,2,NA
U1,1935,1935,10,MOCE,13,NA
U1,1935,1935,10,NAHI,18,NA
U1,1935,1935,10,TILA2,1,NA
U1,1936,1936,10,BAMU,4,NA
U1,1936,1936,10,CRCR3,1,NA
U1,1936,1936,10,MUSQ3,4,NA
U1,1937,1937,10,ASNU4,11,NA
U1,1937,1937,10,DIWI2,3,NA
U1,1937,1937,10,MUSQ3,3,NA
U1,1937,1937,10,NAHI,3,NA
U1,1937,1937,10,TILA2,2,NA
U1,1938,1938,10,BOSP,1,NA
U1,1938,1938,10,HECO5,1,NA
U1,1938,1938,10,MUSQ3,11,NA
U1,1938,1938,10,TILA2,5,NA
U1,1939,1939,10,BAMU,1,NA
U1,1940,1941,1,BAMU,2,NA
U1,1940,1941,1,CRCR3,40,NA
U1,1941,1942,1,BAMU,6,NA
U1,1941,1942,1,CRCR3,6,NA
U1,1941,1942,1,DIWI2,2,NA
U1,1941,1942,1,LIAU4,3,NA
U1,1943,1943,11,MUSQ3,2,NA
U1,1946,1947,1,CHIN2,3,NA
U1,1949,1949,8,BAMU,11,NA
U1,1949,1949,8,GUSP,3,NA
U1,1949,1949,8,MEAL6,4,NA
U1,1950,1950,8,BOSP,7,NA
U1,1955,1955,9,BAMU,2,NA
U1,1959,1959,8,BAMU,3,NA
U1,1962,1962,10,BAMU,2,NA
U1,1965,1965,9,SATR12,2,NA
U1,1967,1967,10,SATR12,2,NA
U1,1968,1968,8,COAM8,40,NA
U1,1968,1968,8,COEQ,1,NA
U1,1968,1968,8,REAR,6,NA
U1,1968,1968,8,SATR12,8,NA
U1,1977,1977,7,BAMU,4,NA
U1,1979,1980,1,BAMU,3,NA
U1,1979,1980,1,NAHI,9,NA
U1,1995,1995,10,BAMU,24,NA
U1,1995,1995,10,CRYPT,15,1
U1,1995,1995,10,ERAN4,17,NA
U1,1995,1995,10,PEAN,3,NA
U1,2001,2001,11,BAMU,4,NA
U1,2001,2001,11,BOBA2,3,NA
U1,2001,2001,11,ERAN4,8,NA
U1,2006,2006,11,BAMU,6,NA
U1,2006,2006,11,CRYPT,30,1
U1,2006,2006,11,DIWI2,1,NA
U1,2006,2006,11,UNKAF,1,NA
U1,2011,2011,9,BOAR,1,NA
U1,2011,2011,9,MUSQ3,1,NA
U1,2011,2011,9,PAHI5,1,NA
U1,2011,2011,9,POOL,2,NA
U1,2011,2011,9,TILA2,2,NA
U2,1927,1927,8,DIWI2,2,NA
U2,1927,1927,8,HYFL,2,NA
U2,1935,1935,5,HYFL,1,NA
U2,1935,1935,10,ASNU4,4,NA
U2,1935,1935,10,HYFL,2,NA
U2,1935,1935,10,MOCE,7,NA
U2,1935,1935,10,NAHI,3,NA
U2,1936,1936,10,ASNU4,4,NA
U2,1936,1936,10,CHLE4,1,NA
U2,1936,1936,10,DIWI2,1,NA
U2,1936,1936,10,TILA2,2,NA
U2,1937,1937,10,ASNU4,10,NA
U2,1938,1938,10,TILA2,2,NA
U2,1940,1941,1,CRCR3,6,NA
U2,1946,1947,1,ASNU4,5,NA
U2,1946,1947,1,CHIN2,2,NA
U2,1947,1948,1,PAHI5,1,NA
U2,1955,1955,9,COAM8,1,NA
U2,1955,1955,9,TILA2,18,NA
U2,1960,1960,8,GUSP,2,NA
U2,1961,1961,9,SATR12,1,NA
U2,1966,1966,9,ARAD,1,NA
U2,1967,1967,10,SATR12,6,NA
U2,1967,1967,10,TILA2,1,NA
U2,1968,1968,8,COAM8,2,NA
U2,1968,1968,8,SATR12,78,NA
U2,1977,1977,7,BAMU,2,NA
U2,1979,1980,1,NAHI,11,NA
U2,1995,1995,10,BOBA2,1,NA
U2,1995,1995,10,CRYPT,100,1
U2,1995,1995,10,EUPHO,12,NA
U2,1995,1995,10,TILA2,1,NA
U2,2006,2006,11,BOBA2,1,NA
U2,2006,2006,11,CHSE7,2,NA
U2,2006,2006,11,CRYPT,12,NA
U2,2006,2006,11,DIWI2,11,NA
U2,2006,2006,11,UNKAF,2,NA
U2,2016,2016,11,BOAR,1,NA
U3,1927,1927,8,PORTU,1,NA
U3,1929,1929,10,GUSP,2,NA
U3,1932,1932,10,LIAU4,1,NA
U3,1933,1933,10,KAHI,1,NA
U3,1934,1934,9,PAHI5,1,NA
U3,1934,1934,9,TILA2,1,NA
U3,1935,1935,5,BAMU,2,NA
U3,1935,1935,5,LIAU4,1,NA
U3,1935,1935,5,NAHI,1,NA
U3,1935,1935,10,ASNU4,8,NA
U3,1935,1935,10,LIAU4,4,NA
U3,1935,1935,10,NAHI,1,NA
U3,1936,1936,10,ASNU4,5,NA
U3,1936,1936,10,PORTU,1,NA
U3,1936,1936,10,TILA2,24,NA
U3,1936,1936,10,TRTE,10,NA
U3,1937,1937,10,ASNU4,17,NA
U3,1937,1937,10,PAHI5,2,NA
U3,1937,1937,10,TILA2,6,NA
U3,1937,1937,10,TRTE,5,NA
U3,1938,1938,10,ARAD,2,NA
U3,1938,1938,10,PAHI5,1,NA
U3,1938,1938,10,SATR12,1,NA
U3,1938,1938,10,TILA2,11,NA
U3,1938,1938,10,TRTE,2,NA
U3,1939,1939,10,ARAD,32,NA
U3,1939,1939,10,TILA2,2,NA
U3,1939,1939,10,TRTE,4,NA
U3,1949,1949,8,DIWI2,1,NA
U3,1949,1949,8,GUSP,5,NA
U3,1949,1949,8,PAHI5,6,NA
U3,1949,1949,8,TILA2,2,NA
U3,1950,1950,8,BOSP,5,NA
U3,1950,1950,8,PAHI5,7,NA
U3,1950,1950,8,TILA2,2,NA
U3,1952,1952,9,KAHI,2,NA
U3,1952,1952,9,PORTU,1,NA
U3,1953,1953,9,PAHI5,2,NA
U3,1953,1953,9,TILA2,1,NA
U3,1955,1955,9,TILA2,9,NA
U3,1958,1958,9,GUSP,5,NA
U3,1961,1961,9,TILA2,1,NA
U3,1967,1967,10,ARAD,5,NA
U3,1967,1967,10,KAHI,2,NA
U3,1967,1967,10,SATR12,6,NA
U3,1968,1968,8,SATR12,68,NA
U3,1977,1977,7,BAMU,2,NA
U3,1979,1980,1,BAMU,2,NA
U3,1979,1980,1,CRCR3,7,NA
U3,1979,1980,1,SATR12,2,NA
U3,2006,2006,11,CRYPT,8,NA
U3,2006,2006,11,NAHI,5,NA
U3,2006,2006,11,UNKAF,1,NA
U4,1929,1929,10,GUSP,6,NA
U4,1931,1931,10,CIOC2,1,NA
U4,1931,1931,10,GUSP,1,NA
U4,1933,1933,10,BAMU,1,NA
U4,1933,1933,10,ERBE2,1,NA
U4,1934,1934,9,ARAD,1,NA
U4,1935,1935,10,ARAD,1,NA
U4,1935,1935,10,ASNU4,3,NA
U4,1935,1935,10,MOCE,1,NA
U4,1936,1936,10,ARAD,2,NA
U4,1936,1936,10,ASNU4,3,NA
U4,1936,1936,10,CHIN2,1,NA
U4,1936,1936,10,TILA2,1,NA
U4,1936,1936,10,TRTE,1,NA
U4,1937,1937,10,ASNU4,3,NA
U4,1937,1937,10,TRTE,1,NA
U4,1938,1938,10,TILA2,6,NA
U4,1938,1938,10,TRTE,1,NA
U4,1939,1939,10,ARAD,1,NA
U4,1939,1939,10,TRTE,2,NA
U4,1940,1941,1,BAMU,2,NA
U4,1949,1949,8,GUSP,5,NA
U4,1950,1950,8,BOSP,2,NA
U4,1950,1950,8,TILA2,18,NA
U4,1953,1953,9,KAHI,1,NA
U4,1953,1953,9,PAHI5,1,NA
U4,1953,1953,9,SATR12,1,NA
U4,1953,1953,9,TILA2,6,NA
U4,1959,1959,8,APRA,1,NA
U4,1959,1959,8,CHIN2,6,NA
U4,1962,1962,10,BAMU,1,NA
U4,1995,1995,10,EUPHO,4,NA
U4,2001,2001,11,ERAB2,3,NA
U4,2006,2006,11,CRYPT,25,1
U4,2011,2011,9,KAPA,2,NA
U4,2011,2011,9,TILA2,1,NA
U4,2016,2016,11,BOBA2,3,NA
U4,2016,2016,11,BOSP,1,NA
U4,2016,2016,11,PAHI5,6,NA
U5,1929,1929,10,GUSP,19,NA
U5,1930,1930,9,TILA2,1,NA
U5,1931,1931,10,GUSP,1,NA
U5,1932,1932,10,TILA2,1,NA
U5,1933,1933,10,ARAD,1,NA
U5,1933,1933,10,LIAU4,7,NA
U5,1935,1935,5,BAMU,4,NA
U5,1935,1935,10,NAHI,1,NA
U5,1936,1936,10,ASNU4,10,NA
U5,1936,1936,10,GUSP,1,NA
U5,1937,1937,10,ASNU4,11,NA
U5,1937,1937,10,TRTE,1,NA
U5,1938,1938,10,ASNU4,2,NA
U5,1938,1938,10,KAHI,1,NA
U5,1938,1938,10,TILA2,2,NA
U5,1939,1939,10,BAMU,2,NA
U5,1940,1941,1,BAMU,1,NA
U5,1942,1942,10,GUSP,2,NA
U5,1949,1949,8,TILA2,1,NA
U5,1950,1950,8,TILA2,5,NA
U5,1952,1952,9,COAM8,1,NA
U5,1952,1952,9,KAHI,1,NA
U5,1958,1958,9,SATR12,6,NA
U5,1960,1960,8,GUSP,4,NA
U5,1965,1965,9,SATR12,2,NA
U5,1966,1966,9,MUSQ3,1,NA
U5,1968,1968,8,COAM8,1,NA
U5,1968,1968,8,SATR12,75,NA
U5,1969,1969,11,ARAD,16,NA
U5,1969,1969,11,BOSP,3,NA
U5,1969,1969,11,COAM8,1,NA
U5,1969,1969,11,SATR12,1,NA
U5,1979,1980,1,SATR12,1,NA
U5,1995,1995,10,ARAD,1,NA
U5,1995,1995,10,EUPHO,1,NA
U5,2006,2006,11,ASNU4,19,NA
U5,2006,2006,11,CRYPT,4,NA
U5,2006,2006,11,UNKAF1,2,NA
U5,2006,2006,11,UNKAF2,1,NA
U5,2016,2016,11,KALLS,1,NA
V1,1927,1927,9,PORTU,2,NA
V1,1928,1928,10,PORTU,1,NA
V1,1935,1935,6,DEPI,1,NA
V1,1935,1935,6,DIWI2,2,NA
V1,1935,1935,10,NAHI,2,NA
V1,1935,1935,10,PORTU,4,NA
V1,1935,1935,10,TILA2,1,NA
V1,1936,1936,10,BOSP,1,NA
V1,1936,1936,10,PORTU,41,NA
V1,1938,1938,9,BOSP,1,NA
V1,1938,1938,9,MUSQ3,1,NA
V1,1938,1938,9,PORTU,4,NA
V1,1943,1943,10,TILA2,3,NA
V1,1944,1944,9,CHIN2,1,NA
V1,1944,1944,9,MEAL6,1,NA
V1,1945,1945,9,DIWI2,1,NA
V1,1947,1948,4,ASNU4,1,NA
V1,1949,1949,9,BOSP,3,NA
V1,1949,1949,9,PORTU,1,NA
V1,1949,1949,9,TILA2,3,NA
V1,1950,1950,11,BOSP,2,NA
V1,1952,1952,9,BOSP,4,NA
V1,1952,1952,9,DIWI2,1,NA
V1,1952,1952,9,TILA2,1,NA
V1,1968,1968,8,DIWI2,1,NA
V1,2006,2006,12,DEPI,50,1
V1,2006,2006,12,UNKAF,11,NA
V2,1935,1935,10,HYOD,2,NA
V2,1935,1935,10,NAHI,25,NA
V2,1935,1935,10,PORTU,5,NA
V2,1936,1936,10,ASNU4,2,NA
V2,1936,1936,10,HYOD,1,NA
V2,1936,1936,10,PORTU,22,NA
V2,1936,1936,10,TILA2,1,NA
V2,1938,1938,9,PORTU,5,NA
V2,1944,1944,9,TILA2,3,NA
V2,1949,1949,9,TILA2,1,NA
V2,1952,1952,9,BOSP,1,NA
V2,2006,2006,12,BABI3,4,NA
V2,2006,2006,12,DEPI,4,NA
V3,1935,1935,10,HYOD,6,NA
V3,1939,1939,10,TILA2,2,NA
V3,2006,2006,12,DEPI,8,NA
V4,1935,1935,10,HYOD,6,NA
V4,1936,1936,10,TILA2,4,NA
V4,1938,1938,9,TILA2,3,NA
V4,1939,1939,10,TILA2,15,NA
V4,1945,1945,9,CHIN2,1,NA
V4,2006,2006,12,DEPI,5,NA
V6,1937,1937,11,PORTU,3,NA
V6,2006,2006,12,BABI3,53,NA
V6,2006,2006,12,CRYPT,2,NA
V6,2006,2006,12,DEPI,1,NA
Y1,1968,1968,8,COAM8,9,NA
Y1,1995,1995,10,UNKAF,1,NA
Y1,2006,2006,11,CRYPT,1,NA
Y1,2006,2006,11,ERAB2,1,NA
Y1,2006,2006,11,LEGO,1,NA
Y1,2006,2006,11,PEPA2,1,NA
Y1,2006,2006,11,PHPO,9,NA
Y1,2011,2011,10,BOUTE,25,NA
Y1,2011,2011,10,CHSE7,3,NA
Y1,2011,2011,10,ERTR8,2,NA
Y1,2011,2011,10,KAPA,1,NA
Y1,2016,2016,9,CHSE7,3,NA
Y2,1923,1923,11,NAHI,2,NA
Y2,1926,1926,9,PAHI5,1,NA
Y2,1935,1935,10,PAHI5,1,NA
Y2,1936,1936,10,PAHI5,1,NA
Y2,1968,1968,8,COAM8,6,NA
Y2,1970,1970,8,AMRE,31,NA
Y2,1995,1995,10,ERCI,2,NA
Y2,1995,1995,10,EUPHO,1,NA
Y2,1995,1995,10,UNKAF,49,NA
Y2,2006,2006,11,BAMU,1,NA
Y2,2006,2006,11,ERAB2,2,NA
Y2,2006,2006,11,ERAN4,1,NA
Y2,2006,2006,11,PEPA2,7,NA
Y2,2006,2006,11,PHPO,13,NA
Y2,2006,2006,11,UNKAF1,1,NA
Y2,2006,2006,11,UNKAF2,1,NA
Y2,2011,2011,10,ERTR8,1,NA
Y3,1940,1941,4,PAHI5,1,NA
Y3,2006,2006,12,DEPI,8,NA
Y3,2011,2012,1,DEPI,1,NA
Y7,1927,1927,9,AMAC2,7,NA
Y7,1927,1927,9,CIOC2,7,NA
Y7,1928,1928,10,CIOC2,6,NA
Y7,1929,1929,8,CIOC2,5,NA
Y7,1930,1930,9,CIOC2,6,NA
Y7,1931,1931,9,CIOC2,5,NA
Y7,1932,1932,11,CIOC2,4,NA
Y7,1933,1934,1,CIOC2,2,NA
Y7,1934,1934,10,CIOC2,3,NA
Y7,1935,1935,8,CIOC2,1,NA
Y7,1935,1935,10,CIOC2,3,NA
Y7,1936,1936,10,CIOC2,2,NA
Y7,1937,1937,11,CIOC2,3,NA
Y7,1938,1938,10,CIOC2,2,NA
Y7,1995,1995,10,DRPA3,1,NA
Y7,2006,2006,12,UNKAF1,27,NA
Y7,2006,2006,12,UNKAF2,7,NA
