id	product_id	product	tags	triplicate_1_sample_id	triplicate_2_sample_id	lot_no	manufacturing_date	expiration_date	collected_on	collected_at	collection_notes	blinded_name	blinded_photo	shipped_on	shipped_in	shipment_type	arrived_at_lab_on	analysis_method_phthalates	analysis_method_bisphenols	DEHP_equivalents_ng_g	DEHP_ng_g	DBP_ng_g	BBP_ng_g	DINP_ng_g	DIDP_ng_g	DEP_ng_g	DMP_ng_g	DIBP_ng_g	DNHP_ng_g	DCHP_ng_g	DNOP_ng_g	BPA_ng_g	BPS_ng_g	BPF_ng_g	DEHT_ng_g	DEHA_ng_g	DINCH_ng_g	DIDA_ng_g	DEHP_equivalents_percentile_ng_g	DEHP_percentile_ng_g	DBP_percentile_ng_g	BBP_percentile_ng_g	DINP_percentile_ng_g	DIDP_percentile_ng_g	DEP_percentile_ng_g	DMP_percentile_ng_g	DIBP_percentile_ng_g	DNHP_percentile_ng_g	DCHP_percentile_ng_g	DNOP_percentile_ng_g	BPA_percentile_ng_g	BPS_percentile_ng_g	BPF_percentile_ng_g	DEHT_percentile_ng_g	DEHA_percentile_ng_g	DINCH_percentile_ng_g	DIDA_percentile_ng_g	serving_size_g	DEHP_equivalents_ng_serving	DEHP_ng_serving	DBP_ng_serving	BBP_ng_serving	DINP_ng_serving	DIDP_ng_serving	DEP_ng_serving	DMP_ng_serving	DIBP_ng_serving	DNHP_ng_serving	DCHP_ng_serving	DNOP_ng_serving	BPA_ng_serving	BPS_ng_serving	BPF_ng_serving	DEHT_ng_serving	DEHA_ng_serving	DINCH_ng_serving	DIDA_ng_serving	DEHP_equivalents_percentile_ng_serving	DEHP_percentile_ng_serving	DBP_percentile_ng_serving	BBP_percentile_ng_serving	DINP_percentile_ng_serving	DIDP_percentile_ng_serving	DEP_percentile_ng_serving	DMP_percentile_ng_serving	DIBP_percentile_ng_serving	DNHP_percentile_ng_serving	DCHP_percentile_ng_serving	DNOP_percentile_ng_serving	BPA_percentile_ng_serving	BPS_percentile_ng_serving	BPF_percentile_ng_serving	DEHT_percentile_ng_serving	DEHA_percentile_ng_serving	DINCH_percentile_ng_serving	DIDA_percentile_ng_serving	DEHP_equivalents_percent_tdi_14_kg_epa	DEHP_percent_tdi_14_kg_epa	DBP_percent_tdi_14_kg_epa	BBP_percent_tdi_14_kg_epa	DINP_percent_tdi_14_kg_epa	DIDP_percent_tdi_14_kg_epa	DEP_percent_tdi_14_kg_epa	DMP_percent_tdi_14_kg_epa	DIBP_percent_tdi_14_kg_epa	DNHP_percent_tdi_14_kg_epa	DCHP_percent_tdi_14_kg_epa	DNOP_percent_tdi_14_kg_epa	BPA_percent_tdi_14_kg_epa	BPS_percent_tdi_14_kg_epa	BPF_percent_tdi_14_kg_epa	DEHT_percent_tdi_14_kg_epa	DEHA_percent_tdi_14_kg_epa	DINCH_percent_tdi_14_kg_epa	DIDA_percent_tdi_14_kg_epa	DEHP_equivalents_percent_tdi_70_kg_epa	DEHP_percent_tdi_70_kg_epa	DBP_percent_tdi_70_kg_epa	BBP_percent_tdi_70_kg_epa	DINP_percent_tdi_70_kg_epa	DIDP_percent_tdi_70_kg_epa	DEP_percent_tdi_70_kg_epa	DMP_percent_tdi_70_kg_epa	DIBP_percent_tdi_70_kg_epa	DNHP_percent_tdi_70_kg_epa	DCHP_percent_tdi_70_kg_epa	DNOP_percent_tdi_70_kg_epa	BPA_percent_tdi_70_kg_epa	BPS_percent_tdi_70_kg_epa	BPF_percent_tdi_70_kg_epa	DEHT_percent_tdi_70_kg_epa	DEHA_percent_tdi_70_kg_epa	DINCH_percent_tdi_70_kg_epa	DIDA_percent_tdi_70_kg_epa	DEHP_equivalents_percent_tdi_14_kg_efsa	DEHP_percent_tdi_14_kg_efsa	DBP_percent_tdi_14_kg_efsa	BBP_percent_tdi_14_kg_efsa	DINP_percent_tdi_14_kg_efsa	DIDP_percent_tdi_14_kg_efsa	DEP_percent_tdi_14_kg_efsa	DMP_percent_tdi_14_kg_efsa	DIBP_percent_tdi_14_kg_efsa	DNHP_percent_tdi_14_kg_efsa	DCHP_percent_tdi_14_kg_efsa	DNOP_percent_tdi_14_kg_efsa	BPA_percent_tdi_14_kg_efsa	BPS_percent_tdi_14_kg_efsa	BPF_percent_tdi_14_kg_efsa	DEHT_percent_tdi_14_kg_efsa	DEHA_percent_tdi_14_kg_efsa	DINCH_percent_tdi_14_kg_efsa	DIDA_percent_tdi_14_kg_efsa	DEHP_equivalents_percent_tdi_70_kg_efsa	DEHP_percent_tdi_70_kg_efsa	DBP_percent_tdi_70_kg_efsa	BBP_percent_tdi_70_kg_efsa	DINP_percent_tdi_70_kg_efsa	DIDP_percent_tdi_70_kg_efsa	DEP_percent_tdi_70_kg_efsa	DMP_percent_tdi_70_kg_efsa	DIBP_percent_tdi_70_kg_efsa	DNHP_percent_tdi_70_kg_efsa	DCHP_percent_tdi_70_kg_efsa	DNOP_percent_tdi_70_kg_efsa	BPA_percent_tdi_70_kg_efsa	BPS_percent_tdi_70_kg_efsa	BPF_percent_tdi_70_kg_efsa	DEHT_percent_tdi_70_kg_efsa	DEHA_percent_tdi_70_kg_efsa	DINCH_percent_tdi_70_kg_efsa	DIDA_percent_tdi_70_kg_efsa
7210410	991	Gatorade Thirst Quencher Cool Blue	electrolytes,beverages,hydration			14:46 AZ052443 4TL0524240634		2025-02-18	2024-07-20	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Energy drink	07210410_07210411_07210412.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	86	11	15	<5	<1	<100	<10	8.7	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	47	5	25	<LOQ	<LOQ	<LOQ	<LOQ	46	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	366	31476	4026	5490	<1830	<366	<36600	<3660	3184.2	<3660	<366	<3660	<366	<366	<366	<366	<18300	<3660	<366	<36600	82	58	78	<LOQ	<LOQ	<LOQ	<LOQ	88	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	1.4	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.3	0.08	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	4.5	0.6	3.9	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	0.9	0.1	0.8	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7210411	991	Gatorade Thirst Quencher Cool Blue	electrolytes,beverages,hydration			07:41 C042643 C04098121910		2025-01-21	2024-07-20	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Energy drink	07210410_07210411_07210412.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	91	11	16	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	57	<10	<1	<100	50	5	33	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	27	<LOQ	<LOQ	<LOQ	366	33306	4026	5856	<1830	<366	<36600	<3660	<1830	<3660	<366	<3660	<366	<366	<366	<366	20862	<3660	<366	<36600	84	58	80	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	67	<LOQ	<LOQ	<LOQ	NO RfD	1.4	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.3	0.08	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	4.8	0.6	4.2	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.1	<LOQ	<LOQ	NO TDI	1.0	0.1	0.8	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI
7210412	991	Gatorade Thirst Quencher Cool Blue	electrolytes,beverages,hydration			07:43 C042643 C04098121710		2025-01-21	2024-07-20	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Energy drink	07210410_07210411_07210412.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	86	11	15	<5	<1	<100	<10	7.5	<10	<1	<10	<1	<1	<1	<1	55	<10	<1	<100	47	5	25	<LOQ	<LOQ	<LOQ	<LOQ	36	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	25	<LOQ	<LOQ	<LOQ	366	31476	4026	5490	<1830	<366	<36600	<3660	2745	<3660	<366	<3660	<366	<366	<366	<366	20130	<3660	<366	<36600	82	58	78	<LOQ	<LOQ	<LOQ	<LOQ	86	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	66	<LOQ	<LOQ	<LOQ	NO RfD	1.4	0.4	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.3	0.08	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	4.5	0.6	3.9	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.1	<LOQ	<LOQ	NO TDI	0.9	0.1	0.8	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI
7210413	80	Jamba Juice Fruit Smoothie with Soymilk Acai Berries and Sherbet	smoothies,beverages						2024-07-20	Jamba, 855 El Camino Real Suite 85, Palo Alto, CA 94301		Fruit smoothie (soymilk, acai grape juice blend, strawberries, blueberries, raspberry sherbet)	07210413.jpg	2024-07-22	Cleaned glass vials provided by lab	UPS Overnight	2024-07-23	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	18	18	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	4.5	<1	32	<10	<1	<100	19	34	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	52	<LOQ	12	<LOQ	<LOQ	<LOQ	370	6660	6660	<3700	<1850	<370	<37000	<3700	<1850	<3700	<370	<3700	<370	<370	1665	<370	11840	<3700	<370	<37000	52	76	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	76	<LOQ	52	<LOQ	<LOQ	<LOQ	NO RfD	2.4	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.5	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	1.0	1.0	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.08	<LOQ	<LOQ	NO TDI	0.2	0.2	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.02	<LOQ	<LOQ	NO TDI
7210602	50	Colgate 360 Extra Soft Toothbrush for Sensitive Teeth	personal_care,dental			4018CH30V			2024-07-20	Safeway		Toothbrush	07210602.jpg	2024-07-25	Original packaging	UPS Overnight	2024-07-26	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	1650	<300	330	<150	<30	<3000	<300	<150	400	<30	<300	<30	<33	<33	<33	<1500	<300	<30	<3000	94	<LOQ	95	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	95	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	1	1650	<300	330	<150	<30	<3000	<300	<150	400	<30	<300	<30	<33	<33	<33	<1500	<300	<30	<3000	21	<LOQ	14	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	41	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	0.02	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	0.005	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.2	<LOQ	0.2	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	0.05	<LOQ	0.05	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7210701	47	Whole Foods Organic Creamy Peanut Butter Unsweetened Unsalted	peanut_butter,modern,organic			TB4080A 16:53		2025-03-20	2024-07-18	Whole Foods Market		Peanut butter	07210701.jpg	2024-07-29	Original packaging	UPS Overnight	2024-07-30	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	23	23	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	61	<10	<1	<100	25	47	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	32	<LOQ	<LOQ	<LOQ	32	736	736	<320	<160	<32	<3200	<320	<160	<320	<32	<320	<32	<32	<32	<32	1952	<320	<32	<3200	9	15	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	9	<LOQ	<LOQ	<LOQ	NO RfD	0.3	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.05	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.1	0.1	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.01	<LOQ	<LOQ	NO TDI	0.02	0.02	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.003	<LOQ	<LOQ	NO TDI
7210702	48	PB2 Foods Peanut Butter Powdered	peanut_butter			02:05 0124130110		2025-09-09	2024-07-20	Safeway		Peanut butter	07210702.jpg	2024-07-29	Original packaging	UPS Overnight	2024-07-30	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	39	39	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<2.5	<2.5	<2.5	<50	<10	<1	<100	35	73	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	13	507	507	<130	<65	<13	<1300	<130	<65	<130	<13	<130	<13	<32.5	<32.5	<32.5	<650	<130	<13	<1300	6	9	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	0.2	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.04	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.07	0.07	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	0.01	0.01	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
7210703	48	PB2 Foods Peanut Butter Powdered	peanut_butter			01:21 1124110110		2025-08-19	2024-07-29			Peanut butter	07210703.jpg	2024-07-29	Original packaging	UPS Overnight	2024-07-30	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	34	34	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<2.5	<2.5	<2.5	71	<10	<1	<100	34	68	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	40	<LOQ	<LOQ	<LOQ	13	442	442	<130	<65	<13	<1300	<130	<65	<130	<13	<130	<13	<32.5	<32.5	<32.5	923	<130	<13	<1300	6	8	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	6	<LOQ	<LOQ	<LOQ	NO RfD	0.2	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.03	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.06	0.06	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.007	<LOQ	<LOQ	NO TDI	0.01	0.01	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.001	<LOQ	<LOQ	NO TDI
7210801	144	Kraft Mac & Cheese Before Microwave	prepared_meals,groceries,microwaved			S32 06:06		2024-12-13	2024-07-20	Safeway, 850 Woodside Rd, Redwood City, CA 94061		Mac and cheese	07210801.jpg	2024-07-25	Ziploc bag	UPS Overnight	2024-07-26	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	10	10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	100	<10	<1	<100	1	1	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	54	<LOQ	<LOQ	<LOQ	70	700	700	<700	<350	<70	<7000	<700	<350	<700	<70	<700	<70	<70	<70	<70	7000	<700	<70	<7000	8	14	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	36	<LOQ	<LOQ	<LOQ	NO RfD	0.2	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.05	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.1	0.1	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.05	<LOQ	<LOQ	NO TDI	0.02	0.02	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.01	<LOQ	<LOQ	NO TDI
7210802	144	Kraft Mac & Cheese Before Microwave	prepared_meals,groceries,microwaved			S32 17:05		2024-12-13	2024-07-20	Safeway, 850 Woodside Rd, Redwood City, CA 94061		Mac and cheese	07210802.jpg	2024-07-25	Ziploc bag	UPS Overnight	2024-07-26	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	11	11	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	67	<10	<1	<100	4	5	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	37	<LOQ	<LOQ	<LOQ	70	770	770	<700	<350	<70	<7000	<700	<350	<700	<70	<700	<70	<70	<70	<70	4690	<700	<70	<7000	9	15	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	27	<LOQ	<LOQ	<LOQ	NO RfD	0.3	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.06	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.1	0.1	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI	0.02	0.02	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.007	<LOQ	<LOQ	NO TDI
7210803	144	Kraft Mac & Cheese Before Microwave	prepared_meals,groceries,microwaved			S32 06:06		2024-12-13	2024-07-20	Safeway, 850 Woodside Rd, Redwood City, CA 94061		Mac and cheese	07210803.jpg	2024-07-25	Ziploc bag	UPS Overnight	2024-07-26	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	<LOQ	<10	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	63	<10	<1	<100	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	34	<LOQ	<LOQ	<LOQ	70	<LOQ	<700	<700	<350	<70	<7000	<700	<350	<700	<70	<700	<70	<70	<70	<70	4410	<700	<70	<7000	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	25	<LOQ	<LOQ	<LOQ	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.03	<LOQ	<LOQ	NO TDI	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	0.006	<LOQ	<LOQ	NO TDI
7210804	139	Annie's Organic Classic Cheddar Mac and Cheese	prepared_meals,groceries,microwaved,organic			YN 01:14 02		2025-09-19	2024-07-20	Whole Foods Market, 4800 El Camino Real, Los Altos, CA 94022		Pasta	07210804.jpg	2024-07-23	Original packaging	UPS Overnight	2024-07-24	QuEChERS, Phthalates and Substitutes	QuEChERS, Bisphenols	14	14	<10	<5	<1	<100	<10	<5	<10	<1	<10	<1	<1	<1	<1	<50	<10	<1	<100	10	18	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	71	994	994	<710	<355	<71	<7100	<710	<355	<710	<71	<710	<71	<71	<71	<71	<3550	<710	<71	<7100	12	19	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	<LOQ	NO RfD	0.4	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	0.07	<LOQ	<LOQ	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	NO RfD	<LOQ	NO RfD	NO RfD	0.1	0.1	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI	0.03	0.03	<LOQ	<LOQ	<LOQ	<LOQ	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	NO TDI	<LOQ	NO TDI	NO TDI	<LOQ	<LOQ	<LOQ	NO TDI
